,AdjustmentMethodUsed,ChangeFromLastClose,ChangeFromOpen,CummulativeCashDividend,CummulativeStockDividendRatio,Currency,DataConfidence,Date,Delay,High,Identity,Last,LastClose,Low,Message,Open,Outcome,PercentChangeFromLastClose,PercentChangeFromOpen,Security,SplitRatio,Volume,ISIN
213,SplitAndProportionalCashDividend,-1.3151,-2.0113,3.21,1.0,USD,Valid,1/11/2016,0.0,80.2284,,78.1011,79.4162,77.1342,,80.1124,Success,-1.656,-2.5106,,1.0,14366364.0,US1667641005
212,SplitAndProportionalCashDividend,1.3344,-0.0484,3.21,1.0,USD,Valid,1/12/2016,0.0,79.6774,,79.4355,78.1011,77.0568,,79.4839,Success,1.7086,-0.0609,,1.0,13477497.0,US1667641005
211,SplitAndProportionalCashDividend,-0.7929,-1.7696,3.21,1.0,USD,Valid,1/13/2016,0.0,81.4661,,78.6426,79.4355,77.3662,,80.4122,Success,-0.9982,-2.2007,,1.0,15550097.0,US1667641005
210,SplitAndProportionalCashDividend,4.0032,3.4037,3.21,1.0,USD,Valid,1/14/2016,0.0,83.3227,,82.6458,78.6426,78.2752,,79.2421,Success,5.0904,4.2953,,1.0,16433363.0,US1667641005
209,SplitAndProportionalCashDividend,-1.7405,1.9629,3.21,1.0,USD,Valid,1/15/2016,0.0,81.0407,,80.9053,82.6458,78.1978,,78.9424,Success,-2.106,2.4865,,1.0,17870289.0,US1667641005
208,SplitAndProportionalCashDividend,-2.0886,-2.5721,3.21,1.0,USD,Valid,1/19/2016,0.0,81.9496,,78.8167,80.9053,78.1205,,81.3888,Success,-2.5815,-3.1603,,1.0,13155558.0,US1667641005
207,SplitAndProportionalCashDividend,-2.4464,-0.9669,3.21,1.0,USD,Valid,1/20/2016,0.0,77.6563,,76.3703,78.8167,72.8409,,77.3372,Success,-3.1039,-1.2502,,1.0,26151133.0,US1667641005
206,SplitAndProportionalCashDividend,2.0016,2.1757,3.21,1.0,USD,Valid,1/21/2016,0.0,78.9521,,78.3719,76.3703,75.442,,76.1962,Success,2.6209,2.8554,,1.0,16107819.0,US1667641005
205,SplitAndProportionalCashDividend,2.4077,-0.8896,3.21,1.0,USD,Valid,1/22/2016,0.0,82.3751,,80.7796,78.3719,79.0197,,81.6692,Success,3.0721,-1.0893,,1.0,15724559.0,US1667641005
204,SplitAndProportionalCashDividend,-2.5624,-1.3537,3.21,1.0,USD,Valid,1/25/2016,0.0,81.5048,,78.2172,80.7796,78.1301,,79.5709,Success,-3.1721,-1.7013,,1.0,12370283.0,US1667641005
203,SplitAndProportionalCashDividend,3.1232,2.0789,3.21,1.0,USD,Valid,1/26/2016,0.0,81.7079,,81.3404,78.2172,78.662,,79.2615,Success,3.993,2.6228,,1.0,12191392.0,US1667641005
202,SplitAndProportionalCashDividend,-0.8025,-0.6382,3.21,1.0,USD,Valid,1/27/2016,0.0,83.255,,80.5379,81.3404,79.6386,,81.1761,Success,-0.9866,-0.7862,,1.0,12380644.0,US1667641005
201,SplitAndProportionalCashDividend,2.5431,0.1644,3.21,1.0,USD,Valid,1/28/2016,0.0,83.8255,,83.081,80.5379,80.9343,,82.9166,Success,3.1576,0.1983,,1.0,13017445.0,US1667641005
200,SplitAndProportionalCashDividend,0.5318,2.3401,3.21,1.0,USD,Valid,1/29/2016,0.0,83.8449,,83.6128,83.081,80.2091,,81.2727,Success,0.6401,2.8793,,1.0,20248924.0,US1667641005
218,SplitAndProportionalCashDividend,-1.0734,-0.6576,3.21,1.0,USD,Valid,1/4/2016,0.0,87.1325,,85.9141,86.9875,84.6764,,86.5717,Success,-1.234,-0.7596,,1.0,11397278.0,US1667641005
217,SplitAndProportionalCashDividend,0.7349,0.5415,3.21,1.0,USD,Valid,1/5/2016,0.0,86.6877,,86.649,85.9141,84.9375,,86.1075,Success,0.8554,0.6289,,1.0,7883427.0,US1667641005
216,SplitAndProportionalCashDividend,-3.423,-1.3247,3.21,1.0,USD,Valid,1/6/2016,0.0,84.8795,,83.226,86.649,82.3461,,84.5507,Success,-3.9504,-1.5668,,1.0,14511395.0,US1667641005
215,SplitAndProportionalCashDividend,-2.9492,-1.4794,3.21,1.0,USD,Valid,1/7/2016,0.0,82.9166,,80.2768,83.226,79.9383,,81.7562,Success,-3.5436,-1.8095,,1.0,15368822.0,US1667641005
214,SplitAndProportionalCashDividend,-0.8606,-1.2184,3.21,1.0,USD,Valid,1/8/2016,0.0,81.0697,,79.4162,80.2768,78.5364,,80.6346,Success,-1.072,-1.511,,1.0,11891638.0,US1667641005
24,SplitAndProportionalCashDividend,1.71,0.77,0.0,1.0,USD,Valid,10/10/2016,0.0,104.42,,103.98,102.27,103.21,,103.21,Success,1.672,0.7461,,1.0,5982741.0,US1667641005
23,SplitAndProportionalCashDividend,-0.94,-0.74,0.0,1.0,USD,Valid,10/11/2016,0.0,104.1,,103.04,103.98,102.68,,103.78,Success,-0.904,-0.713,,1.0,5337338.0,US1667641005
22,SplitAndProportionalCashDividend,-0.89,-0.59,0.0,1.0,USD,Valid,10/12/2016,0.0,102.83,,102.15,103.04,101.6,,102.74,Success,-0.8637,-0.5743,,1.0,4935130.0,US1667641005
21,SplitAndProportionalCashDividend,-1.36,-0.7,0.0,1.0,USD,Valid,10/13/2016,0.0,101.72,,100.79,102.15,99.61,,101.49,Success,-1.3314,-0.6897,,1.0,7882963.0,US1667641005
20,SplitAndProportionalCashDividend,0.29,-0.4,0.0,1.0,USD,Valid,10/14/2016,0.0,101.96,,101.08,100.79,100.61,,101.48,Success,0.2877,-0.3942,,1.0,5114718.0,US1667641005
19,SplitAndProportionalCashDividend,0.28,0.42,0.0,1.0,USD,Valid,10/17/2016,0.0,101.485,,101.36,101.08,100.62,,100.94,Success,0.277,0.4161,,1.0,4540823.0,US1667641005
18,SplitAndProportionalCashDividend,0.43,-0.2,0.0,1.0,USD,Valid,10/18/2016,0.0,102.25,,101.79,101.36,101.12,,101.99,Success,0.4242,-0.1961,,1.0,4720887.0,US1667641005
17,SplitAndProportionalCashDividend,0.48,-0.2,0.0,1.0,USD,Valid,10/19/2016,0.0,103.695,,102.27,101.79,102.24,,102.47,Success,0.4716,-0.1952,,1.0,5905690.0,US1667641005
16,SplitAndProportionalCashDividend,-0.4,0.23,0.0,1.0,USD,Valid,10/20/2016,0.0,102.22,,101.87,102.27,100.69,,101.64,Success,-0.3911,0.2263,,1.0,4820916.0,US1667641005
15,SplitAndProportionalCashDividend,-0.57,0.24,0.0,1.0,USD,Valid,10/21/2016,0.0,101.56,,101.3,101.87,100.63,,101.06,Success,-0.5595,0.2375,,1.0,5622393.0,US1667641005
14,SplitAndProportionalCashDividend,-0.64,-0.9,0.0,1.0,USD,Valid,10/24/2016,0.0,101.5779,,100.66,101.3,100.06,,101.56,Success,-0.6318,-0.8862,,1.0,6077327.0,US1667641005
13,SplitAndProportionalCashDividend,0.11,0.02,0.0,1.0,USD,Valid,10/25/2016,0.0,101.67,,100.77,100.66,100.522,,100.75,Success,0.1093,0.0199,,1.0,4730708.0,US1667641005
12,SplitAndProportionalCashDividend,0.42,0.87,0.0,1.0,USD,Valid,10/26/2016,0.0,101.53,,101.19,100.77,99.87,,100.32,Success,0.4168,0.8672,,1.0,6353691.0,US1667641005
11,SplitAndProportionalCashDividend,-1.27,-1.59,0.0,1.0,USD,Valid,10/27/2016,0.0,101.98,,99.92,101.19,99.92,,101.51,Success,-1.2551,-1.5663,,1.0,9897827.0,US1667641005
10,SplitAndProportionalCashDividend,3.9,2.7,0.0,1.0,USD,Valid,10/28/2016,0.0,105.03,,103.82,99.92,100.95,,101.12,Success,3.9031,2.6701,,1.0,17435396.0,US1667641005
29,SplitAndProportionalCashDividend,-0.47,-0.1,0.0,1.0,USD,Valid,10/3/2016,0.0,102.83,,102.45,102.92,101.91,,102.55,Success,-0.4567,-0.0975,,1.0,4334671.0,US1667641005
9,SplitAndProportionalCashDividend,0.93,0.93,0.0,1.0,USD,Valid,10/31/2016,0.0,105.46,,104.75,103.82,103.78,,103.82,Success,0.8958,0.8958,,1.0,12340755.0,US1667641005
28,SplitAndProportionalCashDividend,-1.18,-1.44,0.0,1.0,USD,Valid,10/4/2016,0.0,102.92,,101.27,102.45,100.76,,102.71,Success,-1.1518,-1.402,,1.0,6505363.0,US1667641005
27,SplitAndProportionalCashDividend,0.96,0.24,0.0,1.0,USD,Valid,10/5/2016,0.0,102.865,,102.23,101.27,101.75,,101.99,Success,0.948,0.2353,,1.0,5912770.0,US1667641005
26,SplitAndProportionalCashDividend,-0.05,-0.14,0.0,1.0,USD,Valid,10/6/2016,0.0,102.7,,102.18,102.23,101.34,,102.32,Success,-0.0489,-0.1368,,1.0,4362863.0,US1667641005
