,AdjustmentMethodUsed,ChangeFromLastClose,ChangeFromOpen,CummulativeCashDividend,CummulativeStockDividendRatio,Currency,DataConfidence,Date,Delay,High,Identity,Last,LastClose,Low,Message,Open,Outcome,PercentChangeFromLastClose,PercentChangeFromOpen,Security,SplitRatio,Volume,ISIN
253,SplitAndProportionalCashDividend,-0.1547,-0.2031,4.36,1.0,USD,Valid,11/11/2015,0.0,141.0626,,140.2501,140.4048,139.7954,,140.4532,Success,-0.1102,-0.1446,,1.0,1589325.0,US0970231058
0,SplitAndProportionalCashDividend,0.83,1.4,0.0,1.0,USD,Valid,11/11/2016,0.0,148.6,,148.52,147.69,146.56,,147.12,Success,0.562,0.9516,,1.0,3585163.0,US0970231058
252,SplitAndProportionalCashDividend,-2.37,-0.445,4.36,1.0,USD,Valid,11/12/2015,0.0,139.6793,,137.8801,140.2501,136.9612,,138.3251,Success,-1.6898,-0.3217,,1.0,3796804.0,US0970231058
251,SplitAndProportionalCashDividend,0.0484,0.2515,4.36,1.0,USD,Valid,11/13/2015,0.0,139.186,,137.9285,137.8801,137.2224,,137.677,Success,0.0351,0.1827,,1.0,3063778.0,US0970231058
250,SplitAndProportionalCashDividend,1.7702,1.7799,4.36,1.0,USD,Valid,11/16/2015,0.0,139.7761,,139.6987,137.9285,137.677,,137.9188,Success,1.2834,1.2905,,1.0,2378347.0,US0970231058
249,SplitAndProportionalCashDividend,1.6057,0.7642,4.36,1.0,USD,Valid,11/17/2015,0.0,141.8007,,141.3044,139.6987,139.9096,,140.5402,Success,1.1494,0.5438,,1.0,3038332.0,US0970231058
248,SplitAndProportionalCashDividend,2.1281,1.9733,4.36,1.0,USD,Valid,11/18/2015,0.0,143.5341,,143.4325,141.3044,141.4495,,141.4592,Success,1.506,1.395,,1.0,3101147.0,US0970231058
247,SplitAndProportionalCashDividend,0.9286,0.4353,4.36,1.0,USD,Valid,11/19/2015,0.0,144.5933,,144.3611,143.4325,143.4131,,143.9258,Success,0.6474,0.3024,,1.0,2492572.0,US0970231058
7,SplitAndProportionalCashDividend,-1.6473,-1.2404,1.09,1.0,USD,Valid,11/2/2016,0.0,141.7812,,139.6774,141.3247,139.5186,,140.9178,Success,-1.1656,-0.8802,,1.0,2782065.0,US0970231058
246,SplitAndProportionalCashDividend,0.1548,-0.4256,4.36,1.0,USD,Valid,11/20/2015,0.0,145.6621,,144.5159,144.3611,144.245,,144.9415,Success,0.1072,-0.2936,,1.0,3210204.0,US0970231058
245,SplitAndProportionalCashDividend,-1.0254,-1.0157,4.36,1.0,USD,Valid,11/23/2015,0.0,144.8061,,143.4905,144.5159,142.8811,,144.5062,Success,-0.7095,-0.7029,,1.0,3183717.0,US0970231058
244,SplitAndProportionalCashDividend,0.2999,1.1221,4.36,1.0,USD,Valid,11/24/2015,0.0,144.6997,,143.7904,143.4905,142.4023,,142.6683,Success,0.209,0.7865,,1.0,2626649.0,US0970231058
243,SplitAndProportionalCashDividend,-1.1801,-1.5574,4.36,1.0,USD,Valid,11/25/2015,0.0,144.2741,,142.6103,143.7904,142.5619,,144.1677,Success,-0.8207,-1.0803,,1.0,1852242.0,US0970231058
242,SplitAndProportionalCashDividend,-0.4643,-0.532,4.36,1.0,USD,Valid,11/27/2015,0.0,143.1326,,142.146,142.6103,141.8848,,142.678,Success,-0.3256,-0.3729,,1.0,1282131.0,US0970231058
6,SplitAndProportionalCashDividend,-0.7245,-0.7344,1.09,1.0,USD,Valid,11/3/2016,0.0,139.8213,,138.9529,139.6774,138.288,,139.6873,Success,-0.5187,-0.5257,,1.0,2280825.0,US0970231058
241,SplitAndProportionalCashDividend,-1.451,-1.4703,4.36,1.0,USD,Valid,11/30/2015,0.0,142.4458,,140.695,142.146,140.608,,142.1653,Success,-1.0208,-1.0342,,1.0,3176745.0,US0970231058
5,SplitAndProportionalCashDividend,-0.4763,0.4267,1.09,1.0,USD,Valid,11/4/2016,0.0,139.7766,,138.4766,138.9529,137.746,,138.0499,Success,-0.3428,0.3091,,1.0,2951457.0,US0970231058
4,SplitAndProportionalCashDividend,3.4634,1.5183,1.09,1.0,USD,Valid,11/7/2016,0.0,142.0095,,141.94,138.4766,140.4117,,140.4217,Success,2.5011,1.0812,,1.0,3228202.0,US0970231058
3,SplitAndProportionalCashDividend,0.26,0.28,0.0,1.0,USD,Valid,11/8/2016,0.0,143.31,,142.2,141.94,141.2924,,141.92,Success,0.1832,0.1973,,1.0,2823805.0,US0970231058
2,SplitAndProportionalCashDividend,2.89,3.49,0.0,1.0,USD,Valid,11/9/2016,0.0,145.85,,145.09,142.2,141.54,,141.6,Success,2.0323,2.4647,,1.0,5494382.0,US0970231058
240,SplitAndProportionalCashDividend,2.2151,1.1607,4.36,1.0,USD,Valid,12/1/2015,0.0,144.5159,,142.9101,140.695,141.6817,,141.7494,Success,1.5744,0.8188,,1.0,3444346.0,US0970231058
233,SplitAndProportionalCashDividend,2.099,1.7315,4.36,1.0,USD,Valid,12/10/2015,0.0,142.6345,,141.6236,139.5246,139.4472,,139.8921,Success,1.5044,1.2377,,1.0,3278542.0,US0970231058
232,SplitAndProportionalCashDividend,-1.7315,-0.3676,4.36,1.0,USD,Valid,12/11/2015,0.0,140.9368,,139.8921,141.6236,139.0216,,140.2597,Success,-1.2226,-0.2621,,1.0,3684667.0,US0970231058
231,SplitAndProportionalCashDividend,-1.567,-1.451,4.36,1.0,USD,Valid,12/14/2015,0.0,139.7761,,138.3251,139.8921,136.8355,,139.7761,Success,-1.1201,-1.0381,,1.0,4845032.0,US0970231058
230,SplitAndProportionalCashDividend,3.4146,0.8416,4.36,1.0,USD,Valid,12/15/2015,0.0,142.2911,,141.7397,138.3251,139.4085,,140.8981,Success,2.4685,0.5973,,1.0,4705329.0,US0970231058
229,SplitAndProportionalCashDividend,1.5284,0.1258,4.36,1.0,USD,Valid,12/16/2015,0.0,143.7517,,143.2681,141.7397,141.4495,,143.1423,Success,1.0783,0.0879,,1.0,3316048.0,US0970231058
228,SplitAndProportionalCashDividend,-2.4667,-3.1825,4.36,1.0,USD,Valid,12/17/2015,0.0,144.9028,,140.8014,143.2681,140.7434,,143.9839,Success,-1.7217,-2.2103,,1.0,3448810.0,US0970231058
227,SplitAndProportionalCashDividend,-5.7845,-4.6721,4.36,1.0,USD,Valid,12/18/2015,0.0,139.689,,135.0169,140.8014,134.3495,,139.689,Success,-4.1083,-3.3446,,1.0,9951965.0,US0970231058
239,SplitAndProportionalCashDividend,-0.7545,-0.5708,4.36,1.0,USD,Valid,12/2/2015,0.0,143.1907,,142.1556,142.9101,141.5946,,142.7264,Success,-0.528,-0.3999,,1.0,2648847.0,US0970231058
226,SplitAndProportionalCashDividend,1.2769,0.6675,4.36,1.0,USD,Valid,12/21/2015,0.0,137.2998,,136.2938,135.0169,135.133,,135.6263,Success,0.9457,0.4922,,1.0,3746389.0,US0970231058
225,SplitAndProportionalCashDividend,1.4316,0.6384,4.36,1.0,USD,Valid,12/22/2015,0.0,138.122,,137.7254,136.2938,135.9068,,137.087,Success,1.0504,0.4657,,1.0,2791715.0,US0970231058
224,SplitAndProportionalCashDividend,1.6251,0.948,4.36,1.0,USD,Valid,12/23/2015,0.0,139.3601,,139.3505,137.7254,138.1413,,138.4025,Success,1.18,0.685,,1.0,3353868.0,US0970231058
223,SplitAndProportionalCashDividend,-0.5127,-0.0677,4.36,1.0,USD,Valid,12/24/2015,0.0,139.2247,,138.8378,139.3505,138.6733,,138.9055,Success,-0.3679,-0.0487,,1.0,1184981.0,US0970231058
222,SplitAndProportionalCashDividend,0.977,1.2382,4.36,1.0,USD,Valid,12/28/2015,0.0,139.9405,,139.8148,138.8378,138.1752,,138.5766,Success,0.7037,0.8935,,1.0,1980017.0,US0970231058
221,SplitAndProportionalCashDividend,2.7181,2.2151,4.36,1.0,USD,Valid,12/29/2015,0.0,142.736,,142.5329,139.8148,140.2597,,140.3178,Success,1.9441,1.5786,,1.0,3133578.0,US0970231058
238,SplitAndProportionalCashDividend,-1.3542,-1.4413,4.36,1.0,USD,Valid,12/3/2015,0.0,142.8037,,140.8014,142.1556,139.5633,,142.2427,Success,-0.9526,-1.0133,,1.0,3008659.0,US0970231058
220,SplitAndProportionalCashDividend,-0.9093,-0.7835,4.36,1.0,USD,Valid,12/30/2015,0.0,143.1616,,141.6236,142.5329,141.2367,,142.4071,Success,-0.638,-0.5502,,1.0,1618958.0,US0970231058
219,SplitAndProportionalCashDividend,-1.7605,-1.3252,4.36,1.0,USD,Valid,12/31/2015,0.0,141.1883,,139.8631,141.6236,139.7761,,141.1883,Success,-1.2431,-0.9386,,1.0,2105228.0,US0970231058
237,SplitAndProportionalCashDividend,2.8439,2.0797,4.36,1.0,USD,Valid,12/4/2015,0.0,143.9162,,143.6453,140.8014,141.3141,,141.5656,Success,2.0198,1.4691,,1.0,3892856.0,US0970231058
236,SplitAndProportionalCashDividend,-0.0484,0.1451,4.36,1.0,USD,Valid,12/7/2015,0.0,144.6126,,143.5969,143.6453,142.5039,,143.4518,Success,-0.0337,0.1011,,1.0,3417715.0,US0970231058
235,SplitAndProportionalCashDividend,-3.3468,-1.7701,4.36,1.0,USD,Valid,12/8/2015,0.0,142.4168,,140.2501,143.5969,139.9212,,142.0202,Success,-2.3307,-1.2464,,1.0,5021095.0,US0970231058
234,SplitAndProportionalCashDividend,-0.7255,-0.3482,4.36,1.0,USD,Valid,12/9/2015,0.0,140.9272,,139.5246,140.2501,137.6199,,139.8728,Success,-0.5173,-0.2489,,1.0,5124573.0,US0970231058
199,SplitAndProportionalCashDividend,1.3832,1.8572,4.36,1.0,USD,Valid,2/1/2016,0.0,118.2921,,117.586,116.2028,114.7711,,115.7288,Success,1.1903,1.6048,,1.0,6812827.0,US0970231058
192,SplitAndProportionalCashDividend,-1.396,-1.7572,3.27,1.0,USD,Valid,2/10/2016,0.0,116.624,,113.5976,114.9936,113.5097,,115.3548,Success,-1.214,-1.5233,,1.0,4888570.0,US0970231058
191,SplitAndProportionalCashDividend,-7.732,-4.6275,3.27,1.0,USD,Valid,2/11/2016,0.0,110.7078,,105.8656,113.5976,99.6761,,110.4931,Success,-6.8065,-4.188,,1.0,33735576.0,US0970231058
190,SplitAndProportionalCashDividend,0.1855,3.4267,3.27,1.0,USD,Valid,2/12/2016,0.0,107.2324,,106.0511,105.8656,102.5073,,102.6244,Success,0.1752,3.3391,,1.0,12973383.0,US0970231058
189,SplitAndProportionalCashDividend,3.8757,2.8018,3.27,1.0,USD,Valid,2/16/2016,0.0,110.083,,109.9268,106.0511,106.4123,,107.125,Success,3.6546,2.6154,,1.0,7587694.0,US0970231058
188,SplitAndProportionalCashDividend,3.6513,2.2552,3.27,1.0,USD,Valid,2/17/2016,0.0,114.0564,,113.5781,109.9268,111.2838,,111.3229,Success,3.3216,2.0258,,1.0,6619560.0,US0970231058
187,SplitAndProportionalCashDividend,1.2008,0.6444,3.27,1.0,USD,Valid,2/18/2016,0.0,115.4232,,114.7789,113.5781,113.91,,114.1345,Success,1.0572,0.5646,,1.0,6489039.0,US0970231058
186,SplitAndProportionalCashDividend,-2.3528,-2.0989,3.27,1.0,USD,Valid,2/19/2016,0.0,114.5445,,112.4261,114.7789,111.7036,,114.525,Success,-2.0499,-1.8327,,1.0,6920644.0,US0970231058
198,SplitAndProportionalCashDividend,-3.9079,-2.099,4.36,1.0,USD,Valid,2/2/2016,0.0,116.3479,,113.6781,117.586,113.533,,115.7771,Success,-3.3234,-1.813,,1.0,8646673.0,US0970231058
185,SplitAndProportionalCashDividend,2.177,0.82,3.27,1.0,USD,Valid,2/22/2016,0.0,116.1456,,114.6031,112.4261,113.2754,,113.7831,Success,1.9364,0.7207,,1.0,4930290.0,US0970231058
184,SplitAndProportionalCashDividend,-0.4783,-0.0683,3.27,1.0,USD,Valid,2/23/2016,0.0,115.6868,,114.1248,114.6031,113.1778,,114.1931,Success,-0.4174,-0.0598,,1.0,3762341.0,US0970231058
183,SplitAndProportionalCashDividend,-1.2789,0.2148,3.27,1.0,USD,Valid,2/24/2016,0.0,113.2071,,112.8459,114.1248,109.839,,112.6311,Success,-1.1206,0.1907,,1.0,6859285.0,US0970231058
182,SplitAndProportionalCashDividend,1.2008,0.4589,3.27,1.0,USD,Valid,2/25/2016,0.0,114.8081,,114.0467,112.8459,113.0313,,113.5878,Success,1.0641,0.404,,1.0,4667100.0,US0970231058
181,SplitAndProportionalCashDividend,1.3081,0.4002,3.27,1.0,USD,Valid,2/26/2016,0.0,116.6142,,115.3548,114.0467,114.7105,,114.9546,Success,1.147,0.3481,,1.0,3757794.0,US0970231058
180,SplitAndProportionalCashDividend,0.0196,0.0586,3.27,1.0,USD,Valid,2/29/2016,0.0,116.6289,,115.3744,115.3548,114.7105,,115.3158,Success,0.017,0.0508,,1.0,4569734.0,US0970231058
197,SplitAndProportionalCashDividend,4.2078,2.9697,4.36,1.0,USD,Valid,2/3/2016,0.0,118.1374,,117.8859,113.6781,113.3202,,114.9162,Success,3.7015,2.5842,,1.0,7361854.0,US0970231058
196,SplitAndProportionalCashDividend,1.6831,2.4086,4.36,1.0,USD,Valid,2/4/2016,0.0,120.8265,,119.569,117.8859,117.1604,,117.1604,Success,1.4277,2.0558,,1.0,5836971.0,US0970231058
195,SplitAndProportionalCashDividend,-1.0157,-1.035,4.36,1.0,USD,Valid,2/5/2016,0.0,120.1107,,118.5533,119.569,117.0733,,119.5883,Success,-0.8495,-0.8655,,1.0,6186691.0,US0970231058
194,SplitAndProportionalCashDividend,-2.989,-1.1608,4.36,1.0,USD,Valid,2/8/2016,0.0,117.3635,,115.5643,118.5533,113.4169,,116.7251,Success,-2.5212,-0.9945,,1.0,6453599.0,US0970231058
193,SplitAndProportionalCashDividend,-0.5707,0.8705,4.36,1.0,USD,Valid,2/9/2016,0.0,116.0577,,114.9936,115.5643,113.5862,,114.1231,Success,-0.4938,0.7628,,1.0,4137630.0,US0970231058
179,SplitAndProportionalCashDividend,1.7377,0.9274,3.27,1.0,USD,Valid,3/1/2016,0.0,118.1153,,117.1121,115.3744,115.4427,,116.1847,Success,1.5061,0.7982,,1.0,4595376.0,US0970231058
172,SplitAndProportionalCashDividend,0.0781,-0.1952,3.27,1.0,USD,Valid,3/10/2016,0.0,120.8834,,120.0214,119.9433,118.5472,,120.2166,Success,0.0651,-0.1624,,1.0,4111343.0,US0970231058
171,SplitAndProportionalCashDividend,1.6498,0.4881,3.27,1.0,USD,Valid,3/11/2016,0.0,122.5206,,121.6712,120.0214,120.9195,,121.1831,Success,1.3746,0.4028,,1.0,3260119.0,US0970231058
170,SplitAndProportionalCashDividend,1.6694,2.3527,3.27,1.0,USD,Valid,3/14/2016,0.0,123.985,,123.3406,121.6712,120.9195,,120.9879,Success,1.3721,1.9446,,1.0,4283351.0,US0970231058
169,SplitAndProportionalCashDividend,0.0196,0.7908,3.27,1.0,USD,Valid,3/15/2016,0.0,123.3699,,123.3602,123.3406,121.2612,,122.5694,Success,0.0159,0.6452,,1.0,3717494.0,US0970231058
168,SplitAndProportionalCashDividend,1.1812,1.2984,3.27,1.0,USD,Valid,3/16/2016,0.0,125.0882,,124.5414,123.3602,122.7647,,123.243,Success,0.9575,1.0535,,1.0,5154713.0,US0970231058
167,SplitAndProportionalCashDividend,3.0557,2.5675,3.27,1.0,USD,Valid,3/17/2016,0.0,128.4758,,127.5971,124.5414,124.395,,125.0296,Success,2.4536,2.0535,,1.0,5801012.0,US0970231058
166,SplitAndProportionalCashDividend,3.1826,2.6554,3.27,1.0,USD,Valid,3/18/2016,0.0,131.4827,,130.7797,127.5971,127.8998,,128.1243,Success,2.4943,2.0725,,1.0,9108420.0,US0970231058
178,SplitAndProportionalCashDividend,-0.3026,0.0196,3.27,1.0,USD,Valid,3/2/2016,0.0,117.8834,,116.8095,117.1121,115.6868,,116.7899,Success,-0.2584,0.0168,,1.0,4292475.0,US0970231058
165,SplitAndProportionalCashDividend,1.8549,2.343,3.27,1.0,USD,Valid,3/21/2016,0.0,133.5328,,132.6346,130.7797,130.2233,,130.2916,Success,1.4183,1.7983,,1.0,5671395.0,US0970231058
164,SplitAndProportionalCashDividend,-0.7224,-0.0195,3.27,1.0,USD,Valid,3/22/2016,0.0,132.8689,,131.9122,132.6346,131.5803,,131.9317,Success,-0.5447,-0.0148,,1.0,4989023.0,US0970231058
163,SplitAndProportionalCashDividend,-2.2063,-2.0794,3.27,1.0,USD,Valid,3/23/2016,0.0,131.7951,,129.7059,131.9122,129.5887,,131.7853,Success,-1.6726,-1.5779,,1.0,4361178.0,US0970231058
162,SplitAndProportionalCashDividend,-0.7225,0.4979,3.27,1.0,USD,Valid,3/24/2016,0.0,129.0908,,128.9834,129.7059,126.943,,128.4855,Success,-0.557,0.3875,,1.0,4573148.0,US0970231058
161,SplitAndProportionalCashDividend,-0.8103,-1.2106,3.27,1.0,USD,Valid,3/28/2016,0.0,129.4713,,128.1731,128.9834,127.4517,,129.3837,Success,-0.6282,-0.9357,,1.0,3352222.0,US0970231058
160,SplitAndProportionalCashDividend,-0.4002,1.0251,3.27,1.0,USD,Valid,3/29/2016,0.0,127.8217,,127.7729,128.1731,125.137,,126.7478,Success,-0.3122,0.8088,,1.0,4910240.0,US0970231058
177,SplitAndProportionalCashDividend,-0.0391,0.7517,3.27,1.0,USD,Valid,3/3/2016,0.0,116.8876,,116.7704,116.8095,115.4427,,116.0187,Success,-0.0335,0.6479,,1.0,3404550.0,US0970231058
159,SplitAndProportionalCashDividend,-2.2454,-2.8311,3.27,1.0,USD,Valid,3/30/2016,0.0,129.5789,,125.5275,127.7729,124.9808,,128.3586,Success,-1.7573,-2.2056,,1.0,5948968.0,US0970231058
158,SplitAndProportionalCashDividend,-1.6011,-1.1227,3.27,1.0,USD,Valid,3/31/2016,0.0,125.3322,,123.9264,125.5275,122.2765,,125.0491,Success,-1.2755,-0.8978,,1.0,8758273.0,US0970231058
176,SplitAndProportionalCashDividend,1.4254,0.8787,3.27,1.0,USD,Valid,3/4/2016,0.0,119.3282,,118.1958,116.7704,117.0047,,117.3171,Success,1.2207,0.749,,1.0,4421538.0,US0970231058
