,AdjustmentMethodUsed,ChangeFromLastClose,ChangeFromOpen,CummulativeCashDividend,CummulativeStockDividendRatio,Currency,DataConfidence,Date,Delay,High,Identity,Last,LastClose,Low,Message,Open,Outcome,PercentChangeFromLastClose,PercentChangeFromOpen,Security,SplitRatio,Volume,ISIN
213,SplitAndProportionalCashDividend,-1.7477,-2.1127,3.08,1.0,USD,Valid,1/11/2016,0.0,61.1704,,59.0289,60.7766,58.4335,,61.1416,Success,-2.8756,-3.4554,,1.0,9669420.0,US1491231015
212,SplitAndProportionalCashDividend,0.1249,-0.8066,3.08,1.0,USD,Valid,1/12/2016,0.0,60.018,,59.1538,59.0289,57.9918,,59.9604,Success,0.2116,-1.3452,,1.0,8593098.0,US1491231015
211,SplitAndProportionalCashDividend,-0.6818,-1.1331,3.08,1.0,USD,Valid,1/13/2016,0.0,60.2677,,58.472,59.1538,57.9918,,59.6051,Success,-1.1526,-1.901,,1.0,7237267.0,US1491231015
210,SplitAndProportionalCashDividend,1.3252,0.9891,3.08,1.0,USD,Valid,1/14/2016,0.0,60.4694,,59.7972,58.472,57.9822,,58.8081,Success,2.2664,1.6819,,1.0,9241846.0,US1491231015
209,SplitAndProportionalCashDividend,-1.5849,0.3403,2.31,1.0,USD,Valid,1/15/2016,0.0,58.4262,,58.2123,59.7972,57.1233,,57.872,Success,-2.6505,0.588,,1.0,12674531.0,US1491231015
208,SplitAndProportionalCashDividend,-0.8168,-1.196,2.31,1.0,USD,Valid,1/19/2016,0.0,58.8637,,57.3955,58.2123,56.8608,,58.5915,Success,-1.4031,-2.0413,,1.0,8501082.0,US1491231015
207,SplitAndProportionalCashDividend,-0.2139,0.7098,2.31,1.0,USD,Valid,1/20/2016,0.0,57.7359,,57.1816,57.3955,54.7995,,56.4718,Success,-0.3727,1.2569,,1.0,10857685.0,US1491231015
206,SplitAndProportionalCashDividend,0.8557,0.6709,2.31,1.0,USD,Valid,1/21/2016,0.0,58.7471,,58.0373,57.1816,56.6371,,57.3664,Success,1.4965,1.1695,,1.0,8798285.0,US1491231015
205,SplitAndProportionalCashDividend,1.2543,-0.243,2.31,1.0,USD,Valid,1/22/2016,0.0,60.8278,,59.2916,58.0373,58.9221,,59.5346,Success,2.1612,-0.4082,,1.0,7815583.0,US1491231015
204,SplitAndProportionalCashDividend,-2.985,-1.0209,2.31,1.0,USD,Valid,1/25/2016,0.0,57.7067,,56.3066,59.2916,56.1607,,57.3275,Success,-5.0344,-1.7808,,1.0,10971519.0,US1491231015
203,SplitAndProportionalCashDividend,1.2153,0.7389,2.31,1.0,USD,Valid,1/26/2016,0.0,58.0081,,57.5219,56.3066,56.4816,,56.783,Success,2.1584,1.3013,,1.0,8141879.0,US1491231015
202,SplitAndProportionalCashDividend,-0.8167,-0.107,2.31,1.0,USD,Valid,1/27/2016,0.0,58.2317,,56.7052,57.5219,55.869,,56.8122,Success,-1.4198,-0.1883,,1.0,11013841.0,US1491231015
201,SplitAndProportionalCashDividend,2.6836,-0.9042,2.31,1.0,USD,Valid,1/28/2016,0.0,60.7208,,59.3888,56.7052,56.9483,,60.293,Success,4.7325,-1.4997,,1.0,13567031.0,US1491231015
200,SplitAndProportionalCashDividend,1.1279,0.5348,2.31,1.0,USD,Valid,1/29/2016,0.0,60.5653,,60.5167,59.3888,59.0776,,59.9819,Success,1.8992,0.8916,,1.0,8221025.0,US1491231015
218,SplitAndProportionalCashDividend,0.0288,1.0659,3.08,1.0,USD,Valid,1/4/2016,0.0,65.3812,,65.29,65.2612,63.1101,,64.2241,Success,0.0441,1.6597,,1.0,8586866.0,US1491231015
217,SplitAndProportionalCashDividend,-0.6818,-1.0563,3.08,1.0,USD,Valid,1/5/2016,0.0,65.7221,,64.6082,65.29,63.7823,,65.6645,Success,-1.0443,-1.6086,,1.0,6139106.0,US1491231015
216,SplitAndProportionalCashDividend,-1.0179,0.2305,3.08,1.0,USD,Valid,1/6/2016,0.0,64.1953,,63.5903,64.6082,63.0141,,63.3598,Success,-1.5755,0.3638,,1.0,6639331.0,US1491231015
215,SplitAndProportionalCashDividend,-2.1895,-1.0948,3.08,1.0,USD,Valid,1/7/2016,0.0,62.9225,,61.4008,63.5903,61.132,,62.4956,Success,-3.4431,-1.7518,,1.0,8601469.0,US1491231015
