,AdjustmentMethodUsed,ChangeFromLastClose,ChangeFromOpen,CummulativeCashDividend,CummulativeStockDividendRatio,Currency,DataConfidence,Date,Delay,High,Identity,Last,LastClose,Low,Message,Open,Outcome,PercentChangeFromLastClose,PercentChangeFromOpen,Security,SplitRatio,Volume,ISIN
20,SplitAndProportionalCashDividend,0.02,-0.76,0.0,1.0,USD,Valid,10/14/2016,0.0,116.2,,115.08,115.06,115.08,,115.84,Success,0.0174,-0.6561,,1.0,1350619.0,US89417E1091
19,SplitAndProportionalCashDividend,-0.1,-0.02,0.0,1.0,USD,Valid,10/17/2016,0.0,115.43,,114.98,115.08,114.72,,115.0,Success,-0.0869,-0.0174,,1.0,1349961.0,US89417E1091
18,SplitAndProportionalCashDividend,0.2,-0.96,0.0,1.0,USD,Valid,10/18/2016,0.0,116.19,,115.18,114.98,114.99,,116.14,Success,0.1739,-0.8266,,1.0,1454045.0,US89417E1091
17,SplitAndProportionalCashDividend,1.05,0.57,0.0,1.0,USD,Valid,10/19/2016,0.0,116.91,,116.23,115.18,115.12,,115.66,Success,0.9116,0.4928,,1.0,2728791.0,US89417E1091
16,SplitAndProportionalCashDividend,-6.71,-3.31,0.0,1.0,USD,Valid,10/20/2016,0.0,113.51,,109.52,116.23,109.25,,112.83,Success,-5.773,-2.9336,,1.0,4606513.0,US89417E1091
15,SplitAndProportionalCashDividend,-1.17,-0.18,0.0,1.0,USD,Valid,10/21/2016,0.0,109.22,,108.35,109.52,106.86,,108.53,Success,-1.0683,-0.1659,,1.0,3768289.0,US89417E1091
14,SplitAndProportionalCashDividend,0.72,-0.03,0.0,1.0,USD,Valid,10/24/2016,0.0,109.475,,109.07,108.35,108.83,,109.1,Success,0.6645,-0.0275,,1.0,2524826.0,US89417E1091
13,SplitAndProportionalCashDividend,-0.04,-0.33,0.0,1.0,USD,Valid,10/25/2016,0.0,109.9,,109.03,109.07,108.77,,109.36,Success,-0.0367,-0.3018,,1.0,2569774.0,US89417E1091
12,SplitAndProportionalCashDividend,-0.21,0.09,0.0,1.0,USD,Valid,10/26/2016,0.0,109.33,,108.82,109.03,108.04,,108.73,Success,-0.1926,0.0828,,1.0,2644584.0,US89417E1091
11,SplitAndProportionalCashDividend,-0.8,-1.3,0.0,1.0,USD,Valid,10/27/2016,0.0,109.32,,108.02,108.82,107.97,,109.32,Success,-0.7352,-1.1892,,1.0,2545986.0,US89417E1091
10,SplitAndProportionalCashDividend,0.41,-0.17,0.0,1.0,USD,Valid,10/28/2016,0.0,109.03,,108.43,108.02,107.59,,108.6,Success,0.3796,-0.1565,,1.0,2245084.0,US89417E1091
29,SplitAndProportionalCashDividend,-1.55,-1.27,0.0,1.0,USD,Valid,10/3/2016,0.0,114.42,,113.0,114.55,112.6,,114.27,Success,-1.3531,-1.1114,,1.0,1234620.0,US89417E1091
9,SplitAndProportionalCashDividend,-0.25,-0.75,0.0,1.0,USD,Valid,10/31/2016,0.0,109.02,,108.18,108.43,107.88,,108.93,Success,-0.2306,-0.6885,,1.0,2162143.0,US89417E1091
28,SplitAndProportionalCashDividend,-0.68,-0.99,0.0,1.0,USD,Valid,10/4/2016,0.0,113.31,,112.32,113.0,111.27,,113.31,Success,-0.6018,-0.8737,,1.0,1532680.0,US89417E1091
27,SplitAndProportionalCashDividend,0.78,0.16,0.0,1.0,USD,Valid,10/5/2016,0.0,113.51,,113.1,112.32,112.49,,112.94,Success,0.6944,0.1417,,1.0,1098659.0,US89417E1091
26,SplitAndProportionalCashDividend,0.08,-0.01,0.0,1.0,USD,Valid,10/6/2016,0.0,113.43,,113.18,113.1,112.11,,113.19,Success,0.0707,-0.0088,,1.0,1336523.0,US89417E1091
25,SplitAndProportionalCashDividend,1.35,0.76,0.0,1.0,USD,Valid,10/7/2016,0.0,114.85,,114.53,113.18,113.515,,113.77,Success,1.1928,0.668,,1.0,1604520.0,US89417E1091
8,SplitAndProportionalCashDividend,-1.94,-2.36,0.0,1.0,USD,Valid,11/1/2016,0.0,108.6,,106.24,108.18,106.02,,108.6,Success,-1.7933,-2.1731,,1.0,2564616.0,US89417E1091
1,SplitAndProportionalCashDividend,2.68,2.32,0.0,1.0,USD,Valid,11/10/2016,0.0,109.79,,109.62,106.94,106.64,,107.3,Success,2.5061,2.1622,,1.0,2748905.0,US89417E1091
253,SplitAndProportionalCashDividend,0.3227,0.0684,2.56,1.0,USD,Valid,11/11/2015,0.0,112.2351,,111.8439,111.5212,111.3257,,111.7755,Success,0.2894,0.0612,,1.0,1226289.0,US89417E1091
0,SplitAndProportionalCashDividend,0.66,0.8,0.0,1.0,USD,Valid,11/11/2016,0.0,110.58,,110.28,109.62,109.1,,109.48,Success,0.6021,0.7307,,1.0,1962328.0,US89417E1091
252,SplitAndProportionalCashDividend,-2.0241,-1.4863,2.56,1.0,USD,Valid,11/12/2015,0.0,111.6581,,109.8198,111.8439,109.7709,,111.3061,Success,-1.8098,-1.3353,,1.0,1939643.0,US89417E1091
251,SplitAndProportionalCashDividend,-0.3031,-0.352,2.56,1.0,USD,Valid,11/13/2015,0.0,110.4065,,109.5167,109.8198,109.3505,,109.8687,Success,-0.276,-0.3204,,1.0,2043635.0,US89417E1091
250,SplitAndProportionalCashDividend,0.8703,1.017,2.56,1.0,USD,Valid,11/16/2015,0.0,110.4065,,110.387,109.5167,109.1451,,109.37,Success,0.7947,0.9299,,1.0,1653536.0,US89417E1091
249,SplitAndProportionalCashDividend,-0.1467,-0.0684,2.56,1.0,USD,Valid,11/17/2015,0.0,110.9345,,110.2403,110.387,109.9372,,110.3087,Success,-0.1329,-0.062,,1.0,1568977.0,US89417E1091
248,SplitAndProportionalCashDividend,1.897,1.7992,2.56,1.0,USD,Valid,11/18/2015,0.0,112.2448,,112.1373,110.2403,110.2501,,110.3381,Success,1.7208,1.6306,,1.0,1688316.0,US89417E1091
247,SplitAndProportionalCashDividend,0.3324,0.1662,2.56,1.0,USD,Valid,11/19/2015,0.0,112.7435,,112.4697,112.1373,111.5995,,112.3035,Success,0.2964,0.148,,1.0,1067986.0,US89417E1091
7,SplitAndProportionalCashDividend,-0.62,-0.66,0.0,1.0,USD,Valid,11/2/2016,0.0,106.59,,105.62,106.24,105.35,,106.28,Success,-0.5836,-0.621,,1.0,1718577.0,US89417E1091
246,SplitAndProportionalCashDividend,0.7921,0.5769,2.56,1.0,USD,Valid,11/20/2015,0.0,113.8974,,113.2618,112.4697,112.5284,,112.6849,Success,0.7043,0.512,,1.0,1694666.0,US89417E1091
245,SplitAndProportionalCashDividend,-0.1956,-0.176,2.56,1.0,USD,Valid,11/23/2015,0.0,113.5747,,113.0662,113.2618,112.8315,,113.2422,Success,-0.1727,-0.1554,,1.0,1320807.0,US89417E1091
244,SplitAndProportionalCashDividend,-0.1858,0.1173,2.56,1.0,USD,Valid,11/24/2015,0.0,113.2031,,112.8804,113.0662,112.1666,,112.7631,Success,-0.1643,0.104,,1.0,1486249.0,US89417E1091
243,SplitAndProportionalCashDividend,-0.6258,-0.6356,2.56,1.0,USD,Valid,11/25/2015,0.0,112.9642,,112.2546,112.8804,112.0297,,112.8902,Success,-0.5544,-0.563,,1.0,1165367.0,US89417E1091
242,SplitAndProportionalCashDividend,0.0489,0.1369,2.56,1.0,USD,Valid,11/27/2015,0.0,112.548,,112.3035,112.2546,111.8146,,112.1666,Success,0.0436,0.1221,,1.0,548064.0,US89417E1091
6,SplitAndProportionalCashDividend,0.1,-0.3,0.0,1.0,USD,Valid,11/3/2016,0.0,106.47,,105.72,105.62,105.53,,106.02,Success,0.0947,-0.283,,1.0,1691778.0,US89417E1091
241,SplitAndProportionalCashDividend,-0.2738,-0.5867,2.56,1.0,USD,Valid,11/30/2015,0.0,112.9391,,112.0297,112.3035,111.8635,,112.6164,Success,-0.2438,-0.521,,1.0,1874098.0,US89417E1091
5,SplitAndProportionalCashDividend,-1.05,-1.4,0.0,1.0,USD,Valid,11/4/2016,0.0,106.07,,104.67,105.72,104.569,,106.07,Success,-0.9932,-1.3199,,1.0,1864913.0,US89417E1091
4,SplitAndProportionalCashDividend,0.69,-0.86,0.0,1.0,USD,Valid,11/7/2016,0.0,106.22,,105.36,104.67,104.92,,106.22,Success,0.6592,-0.8096,,1.0,1804175.0,US89417E1091
3,SplitAndProportionalCashDividend,2.65,2.58,0.0,1.0,USD,Valid,11/8/2016,0.0,108.16,,108.01,105.36,105.16,,105.43,Success,2.5152,2.4471,,1.0,2082597.0,US89417E1091
2,SplitAndProportionalCashDividend,-1.07,3.49,0.0,1.0,USD,Valid,11/9/2016,0.0,107.52,,106.94,108.01,103.45,,103.45,Success,-0.9906,3.3736,,1.0,3662179.0,US89417E1091
240,SplitAndProportionalCashDividend,1.0854,0.4009,2.56,1.0,USD,Valid,12/1/2015,0.0,113.78,,113.1151,112.0297,112.5871,,112.7142,Success,0.9689,0.3557,,1.0,1829615.0,US89417E1091
233,SplitAndProportionalCashDividend,-0.0491,0.0984,1.95,1.0,USD,Valid,12/10/2015,0.0,109.8622,,109.1151,109.1642,108.3876,,109.0167,Success,-0.045,0.0903,,1.0,1580642.0,US89417E1091
232,SplitAndProportionalCashDividend,-1.2093,0.0786,1.95,1.0,USD,Valid,12/11/2015,0.0,109.0856,,107.9058,109.1151,107.4929,,107.8272,Success,-1.1083,0.0729,,1.0,1832472.0,US89417E1091
231,SplitAndProportionalCashDividend,1.2486,1.0814,1.95,1.0,USD,Valid,12/14/2015,0.0,110.1375,,109.1544,107.9058,107.8181,,108.073,Success,1.1571,1.0006,,1.0,2284966.0,US89417E1091
230,SplitAndProportionalCashDividend,2.1137,1.3862,1.95,1.0,USD,Valid,12/15/2015,0.0,111.795,,111.2681,109.1544,109.8622,,109.8819,Success,1.9364,1.2615,,1.0,2262562.0,US89417E1091
229,SplitAndProportionalCashDividend,1.337,0.4424,1.95,1.0,USD,Valid,12/16/2015,0.0,112.9,,112.6051,111.2681,111.1698,,112.1627,Success,1.2016,0.3944,,1.0,1774358.0,US89417E1091
228,SplitAndProportionalCashDividend,-1.2486,-1.3961,1.95,1.0,USD,Valid,12/17/2015,0.0,112.8509,,111.3565,112.6051,111.3271,,112.7526,Success,-1.1088,-1.2382,,1.0,2215697.0,US89417E1091
227,SplitAndProportionalCashDividend,-3.0869,-3.0869,1.95,1.0,USD,Valid,12/18/2015,0.0,111.3565,,108.2696,111.3565,108.2106,,111.3565,Success,-2.7721,-2.7721,,1.0,5069979.0,US89417E1091
239,SplitAndProportionalCashDividend,-0.9485,-0.6845,2.56,1.0,USD,Valid,12/2/2015,0.0,113.4965,,112.1666,113.1151,112.0786,,112.8511,Success,-0.8385,-0.6066,,1.0,1667849.0,US89417E1091
226,SplitAndProportionalCashDividend,0.7963,0.0786,1.95,1.0,USD,Valid,12/21/2015,0.0,109.5476,,109.0659,108.2696,108.1614,,108.9873,Success,0.7355,0.0721,,1.0,1423967.0,US89417E1091
225,SplitAndProportionalCashDividend,1.514,0.7472,1.95,1.0,USD,Valid,12/22/2015,0.0,110.7273,,110.5799,109.0659,108.9774,,109.8327,Success,1.3882,0.6803,,1.0,1771426.0,US89417E1091
224,SplitAndProportionalCashDividend,0.7177,0.3638,1.95,1.0,USD,Valid,12/23/2015,0.0,111.3369,,111.2976,110.5799,110.3734,,110.9338,Success,0.649,0.3279,,1.0,1465161.0,US89417E1091
223,SplitAndProportionalCashDividend,0.0589,0.3932,1.95,1.0,USD,Valid,12/24/2015,0.0,111.8186,,111.3565,111.2976,110.8355,,110.9633,Success,0.0529,0.3544,,1.0,507317.0,US89417E1091
222,SplitAndProportionalCashDividend,0.2065,0.4719,1.95,1.0,USD,Valid,12/28/2015,0.0,111.5925,,111.563,111.3565,110.7568,,111.0911,Success,0.1854,0.4248,,1.0,712141.0,US89417E1091
221,SplitAndProportionalCashDividend,1.514,0.9241,1.95,1.0,USD,Valid,12/29/2015,0.0,113.2441,,113.077,111.563,112.0644,,112.1529,Success,1.3571,0.824,,1.0,1049629.0,US89417E1091
238,SplitAndProportionalCashDividend,-3.3442,-2.7184,2.56,1.0,USD,Valid,12/3/2015,0.0,111.7461,,108.8224,112.1666,108.578,,111.5408,Success,-2.9815,-2.4371,,1.0,4310063.0,US89417E1091
220,SplitAndProportionalCashDividend,-0.7177,-0.7275,1.95,1.0,USD,Valid,12/30/2015,0.0,113.3228,,112.3593,113.077,112.2217,,113.0868,Success,-0.6347,-0.6433,,1.0,646678.0,US89417E1091
219,SplitAndProportionalCashDividend,-1.4058,-1.2387,1.95,1.0,USD,Valid,12/31/2015,0.0,112.3888,,110.9535,112.3593,110.924,,112.1922,Success,-1.2512,-1.1041,,1.0,956059.0,US89417E1091
237,SplitAndProportionalCashDividend,2.7086,2.2881,2.56,1.0,USD,Valid,12/4/2015,0.0,111.5799,,111.531,108.8224,109.2429,,109.2429,Success,2.489,2.0945,,1.0,2226261.0,US89417E1091
236,SplitAndProportionalCashDividend,-0.4596,0.3911,2.56,1.0,USD,Valid,12/7/2015,0.0,111.4724,,111.0714,111.531,110.3772,,110.6803,Success,-0.4121,0.3534,,1.0,1907979.0,US89417E1091
235,SplitAndProportionalCashDividend,-0.5997,-0.0492,1.95,1.0,USD,Valid,12/8/2015,0.0,111.0911,,110.4717,111.0714,109.8327,,110.5209,Success,-0.5399,-0.0445,,1.0,1991692.0,US89417E1091
234,SplitAndProportionalCashDividend,-1.3075,-0.6095,1.95,1.0,USD,Valid,12/9/2015,0.0,110.983,,109.1642,110.4717,108.9578,,109.7737,Success,-1.1836,-0.5552,,1.0,1835515.0,US89417E1091
199,SplitAndProportionalCashDividend,-0.0295,0.2163,1.95,1.0,USD,Valid,2/1/2016,0.0,105.5366,,105.2023,105.2318,104.3765,,104.986,Success,-0.028,0.206,,1.0,1843781.0,US89417E1091
192,SplitAndProportionalCashDividend,-0.1966,-0.6193,1.95,1.0,USD,Valid,2/10/2016,0.0,105.8285,,103.9341,104.1307,103.8161,,104.5534,Success,-0.1888,-0.5923,,1.0,1584543.0,US89417E1091
191,SplitAndProportionalCashDividend,-1.9171,0.0393,1.95,1.0,USD,Valid,2/11/2016,0.0,102.7937,,102.017,103.9341,101.329,,101.9777,Success,-1.8445,0.0385,,1.0,2544641.0,US89417E1091
190,SplitAndProportionalCashDividend,3.6572,2.6249,1.95,1.0,USD,Valid,2/12/2016,0.0,105.7627,,105.6742,102.017,102.4201,,103.0493,Success,3.5849,2.5472,,1.0,2095910.0,US89417E1091
189,SplitAndProportionalCashDividend,-0.118,-0.8848,1.95,1.0,USD,Valid,2/16/2016,0.0,106.6671,,105.5562,105.6742,104.8091,,106.441,Success,-0.1117,-0.8313,,1.0,2322251.0,US89417E1091
188,SplitAndProportionalCashDividend,1.7794,1.16,1.95,1.0,USD,Valid,2/17/2016,0.0,107.4143,,107.3356,105.5562,105.8118,,106.1756,Success,1.6857,1.0925,,1.0,1913799.0,US89417E1091
187,SplitAndProportionalCashDividend,-0.3244,-0.1573,1.95,1.0,USD,Valid,2/18/2016,0.0,107.4045,,107.0112,107.3356,106.7428,,107.1685,Success,-0.3022,-0.1468,,1.0,1678136.0,US89417E1091
186,SplitAndProportionalCashDividend,-0.7472,-0.4621,1.95,1.0,USD,Valid,2/19/2016,0.0,106.8834,,106.264,107.0112,106.0084,,106.7261,Success,-0.6982,-0.433,,1.0,1682452.0,US89417E1091
198,SplitAndProportionalCashDividend,-0.9635,0.521,1.95,1.0,USD,Valid,2/2/2016,0.0,104.6419,,104.2388,105.2023,103.7178,,103.7178,Success,-0.9159,0.5023,,1.0,1730188.0,US89417E1091
185,SplitAndProportionalCashDividend,1.2388,-0.0688,1.95,1.0,USD,Valid,2/22/2016,0.0,107.6797,,107.5028,106.264,106.6573,,107.5716,Success,1.1658,-0.064,,1.0,2281108.0,US89417E1091
184,SplitAndProportionalCashDividend,-1.4157,-0.7177,1.95,1.0,USD,Valid,2/23/2016,0.0,106.9719,,106.0871,107.5028,105.8118,,106.8048,Success,-1.3169,-0.672,,1.0,1523080.0,US89417E1091
183,SplitAndProportionalCashDividend,0.5604,1.1601,1.95,1.0,USD,Valid,2/24/2016,0.0,106.9621,,106.6475,106.0871,104.868,,105.4874,Success,0.5282,1.0998,,1.0,1521880.0,US89417E1091
182,SplitAndProportionalCashDividend,0.7766,0.4719,1.95,1.0,USD,Valid,2/25/2016,0.0,107.4241,,107.4241,106.6475,106.3919,,106.9522,Success,0.7282,0.4412,,1.0,1392937.0,US89417E1091
181,SplitAndProportionalCashDividend,-0.7963,-1.1207,1.95,1.0,USD,Valid,2/26/2016,0.0,107.943,,106.6278,107.4241,106.4213,,107.7485,Success,-0.7413,-1.0401,,1.0,1807767.0,US89417E1091
180,SplitAndProportionalCashDividend,-0.9241,-0.9241,1.95,1.0,USD,Valid,2/29/2016,0.0,106.8834,,105.7037,106.6278,105.5759,,106.6278,Success,-0.8667,-0.8667,,1.0,2922986.0,US89417E1091
197,SplitAndProportionalCashDividend,0.8455,0.5309,1.95,1.0,USD,Valid,2/3/2016,0.0,105.6938,,105.0843,104.2388,102.9706,,104.5534,Success,0.8111,0.5078,,1.0,2084988.0,US89417E1091
196,SplitAndProportionalCashDividend,0.5899,0.7177,1.95,1.0,USD,Valid,2/4/2016,0.0,105.7528,,105.6742,105.0843,104.7894,,104.9565,Success,0.5614,0.6838,,1.0,1606996.0,US89417E1091
195,SplitAndProportionalCashDividend,-1.1797,-1.1797,1.95,1.0,USD,Valid,2/5/2016,0.0,106.1756,,104.4945,105.6742,104.2192,,105.6742,Success,-1.1164,-1.1164,,1.0,2756581.0,US89417E1091
194,SplitAndProportionalCashDividend,-0.6784,0.4129,1.95,1.0,USD,Valid,2/8/2016,0.0,104.2094,,103.8161,104.4945,102.1743,,103.4032,Success,-0.6492,0.3993,,1.0,3409343.0,US89417E1091
193,SplitAndProportionalCashDividend,0.3146,1.9367,1.95,1.0,USD,Valid,2/9/2016,0.0,104.347,,104.1307,103.8161,102.017,,102.194,Success,0.303,1.8951,,1.0,1983590.0,US89417E1091
179,SplitAndProportionalCashDividend,2.5659,1.9662,1.95,1.0,USD,Valid,3/1/2016,0.0,108.2696,,108.2696,105.7037,106.2149,,106.3034,Success,2.4274,1.8496,,1.0,1651874.0,US89417E1091
172,SplitAndProportionalCashDividend,0.1977,0.2669,1.34,1.0,USD,Valid,3/10/2016,0.0,111.0756,,110.2551,110.0574,109.3159,,109.9882,Success,0.1796,0.2427,,1.0,1682975.0,US89417E1091
171,SplitAndProportionalCashDividend,2.0859,1.4335,1.34,1.0,USD,Valid,3/11/2016,0.0,112.3706,,112.341,110.2551,110.8482,,110.9075,Success,1.8919,1.2925,,1.0,1978852.0,US89417E1091
170,SplitAndProportionalCashDividend,-0.8107,-0.8205,1.34,1.0,USD,Valid,3/14/2016,0.0,112.4991,,111.5303,112.341,110.9965,,112.3508,Success,-0.7216,-0.7303,,1.0,1732098.0,US89417E1091
169,SplitAndProportionalCashDividend,1.0875,1.6707,1.34,1.0,USD,Valid,3/15/2016,0.0,113.0725,,112.6178,111.5303,110.7956,,110.9471,Success,0.9751,1.5059,,1.0,1529131.0,US89417E1091
168,SplitAndProportionalCashDividend,0.7513,1.1665,1.34,1.0,USD,Valid,3/16/2016,0.0,113.6953,,113.3691,112.6178,112.2026,,112.2026,Success,0.6671,1.0396,,1.0,1409018.0,US89417E1091
167,SplitAndProportionalCashDividend,1.1368,1.0874,1.34,1.0,USD,Valid,3/17/2016,0.0,114.8388,,114.5059,113.3691,113.1318,,113.4185,Success,1.0027,0.9588,,1.0,1518600.0,US89417E1091
166,SplitAndProportionalCashDividend,-0.0692,-0.2274,1.34,1.0,USD,Valid,3/18/2016,0.0,114.674,,114.4367,114.5059,113.4976,,114.6641,Success,-0.0604,-0.1983,,1.0,5239587.0,US89417E1091
178,SplitAndProportionalCashDividend,0.0688,0.1376,1.95,1.0,USD,Valid,3/2/2016,0.0,108.5744,,108.3384,108.2696,107.8272,,108.2008,Success,0.0635,0.1272,,1.0,1521015.0,US89417E1091
165,SplitAndProportionalCashDividend,0.2669,0.7018,1.34,1.0,USD,Valid,3/21/2016,0.0,114.9903,,114.7036,114.4367,114.0018,,114.0018,Success,0.2332,0.6156,,1.0,1200619.0,US89417E1091
164,SplitAndProportionalCashDividend,0.0297,0.1087,1.34,1.0,USD,Valid,3/22/2016,0.0,115.4451,,114.7333,114.7036,114.2192,,114.6246,Success,0.0259,0.0948,,1.0,1528403.0,US89417E1091
163,SplitAndProportionalCashDividend,-0.1681,-0.267,1.34,1.0,USD,Valid,3/23/2016,0.0,115.1287,,114.5652,114.7333,113.7348,,114.8322,Success,-0.1465,-0.2325,,1.0,1458602.0,US89417E1091
162,SplitAndProportionalCashDividend,-0.4942,-0.2471,1.34,1.0,USD,Valid,3/24/2016,0.0,114.5949,,114.071,114.5652,113.3592,,114.3181,Success,-0.4314,-0.2162,,1.0,1477414.0,US89417E1091
161,SplitAndProportionalCashDividend,0.8501,0.1384,1.34,1.0,USD,Valid,3/28/2016,0.0,115.0793,,114.9211,114.071,114.2489,,114.7827,Success,0.7452,0.1206,,1.0,885183.0,US89417E1091
160,SplitAndProportionalCashDividend,0.1582,0.1977,1.34,1.0,USD,Valid,3/29/2016,0.0,115.534,,115.0793,114.9211,114.4466,,114.8816,Success,0.1377,0.1721,,1.0,1234127.0,US89417E1091
177,SplitAndProportionalCashDividend,-0.3932,-0.1179,1.95,1.0,USD,Valid,3/3/2016,0.0,108.4171,,107.9452,108.3384,106.7949,,108.0631,Success,-0.3629,-0.1091,,1.0,1819393.0,US89417E1091
159,SplitAndProportionalCashDividend,1.0083,0.4745,1.34,1.0,USD,Valid,3/30/2016,0.0,116.3546,,116.0876,115.0793,115.3858,,115.6131,Success,0.8762,0.4104,,1.0,1147755.0,US89417E1091
158,SplitAndProportionalCashDividend,-0.7117,-0.6722,1.34,1.0,USD,Valid,3/31/2016,0.0,116.2656,,115.3759,116.0876,115.1584,,116.0481,Success,-0.6131,-0.5792,,1.0,1111390.0,US89417E1091
176,SplitAndProportionalCashDividend,0.5898,0.0196,1.95,1.0,USD,Valid,3/4/2016,0.0,108.7218,,108.535,107.9452,107.2177,,108.5154,Success,0.5464,0.0181,,1.0,1372878.0,US89417E1091
