,AdjustmentMethodUsed,ChangeFromLastClose,ChangeFromOpen,CummulativeCashDividend,CummulativeStockDividendRatio,Currency,DataConfidence,Date,Delay,High,Identity,Last,LastClose,Low,Message,Open,Outcome,PercentChangeFromLastClose,PercentChangeFromOpen,Security,SplitRatio,Volume,ISIN
213,SplitAndProportionalCashDividend,1.183,1.0168,2.67,1.0,USD,Valid,1/11/2016,0.0,114.4427,,114.081,112.898,112.9958,,113.0642,Success,1.0478,0.8993,,1.0,6392820.0,US5801351017
212,SplitAndProportionalCashDividend,0.7332,0.4008,2.67,1.0,USD,Valid,1/12/2016,0.0,115.1075,,114.8142,114.081,113.5726,,114.4134,Success,0.6427,0.3503,,1.0,5639728.0,US5801351017
211,SplitAndProportionalCashDividend,-2.2681,-2.5125,2.67,1.0,USD,Valid,1/13/2016,0.0,115.2346,,112.5461,114.8142,112.507,,115.0586,Success,-1.9755,-2.1837,,1.0,6985962.0,US5801351017
210,SplitAndProportionalCashDividend,1.4664,1.0069,2.67,1.0,USD,Valid,1/14/2016,0.0,114.5111,,114.0125,112.5461,110.4735,,113.0056,Success,1.3029,0.891,,1.0,9204523.0,US5801351017
209,SplitAndProportionalCashDividend,-1.4078,0.8994,2.67,1.0,USD,Valid,1/15/2016,0.0,113.8463,,112.6047,114.0125,111.6564,,111.7053,Success,-1.2348,0.8052,,1.0,10201938.0,US5801351017
208,SplitAndProportionalCashDividend,2.2682,0.8506,2.67,1.0,USD,Valid,1/19/2016,0.0,115.0782,,114.8729,112.6047,113.3673,,114.0223,Success,2.0143,0.746,,1.0,9195272.0,US5801351017
207,SplitAndProportionalCashDividend,-1.6816,-1.1634,2.67,1.0,USD,Valid,1/20/2016,0.0,115.3617,,113.1913,114.8729,111.8226,,114.3547,Success,-1.4639,-1.0174,,1.0,11905195.0,US5801351017
206,SplitAndProportionalCashDividend,2.014,1.3003,2.67,1.0,USD,Valid,1/21/2016,0.0,115.7918,,115.2053,113.1913,113.2011,,113.905,Success,1.7793,1.1416,,1.0,9839121.0,US5801351017
205,SplitAndProportionalCashDividend,0.5474,-0.0391,2.67,1.0,USD,Valid,1/22/2016,0.0,116.0949,,115.7527,115.2053,114.7458,,115.7918,Success,0.4752,-0.0338,,1.0,9016579.0,US5801351017
204,SplitAndProportionalCashDividend,0.7822,-2.5907,2.67,1.0,USD,Valid,1/25/2016,0.0,119.1745,,116.5349,115.7527,115.5572,,119.1256,Success,0.6758,-2.1748,,1.0,15141460.0,US5801351017
203,SplitAndProportionalCashDividend,1.2025,0.8115,2.67,1.0,USD,Valid,1/26/2016,0.0,118.5879,,117.7374,116.5349,116.3393,,116.9259,Success,1.0319,0.694,,1.0,8326085.0,US5801351017
202,SplitAndProportionalCashDividend,0.4301,-0.0098,2.67,1.0,USD,Valid,1/27/2016,0.0,118.9007,,118.1675,117.7374,117.1508,,118.1773,Success,0.3653,-0.0083,,1.0,7408976.0,US5801351017
201,SplitAndProportionalCashDividend,1.4763,1.2514,2.67,1.0,USD,Valid,1/28/2016,0.0,119.8588,,119.6438,118.1675,117.5125,,118.3924,Success,1.2493,1.057,,1.0,7460478.0,US5801351017
200,SplitAndProportionalCashDividend,1.3687,0.9875,2.67,1.0,USD,Valid,1/29/2016,0.0,121.5697,,121.0125,119.6438,120.0055,,120.025,Success,1.144,0.8227,,1.0,10549947.0,US5801351017
218,SplitAndProportionalCashDividend,-0.5475,0.3226,2.67,1.0,USD,Valid,1/4/2016,0.0,115.0977,,114.9511,115.4986,113.2793,,114.6285,Success,-0.474,0.2814,,1.0,9995004.0,US5801351017
217,SplitAndProportionalCashDividend,1.5838,1.75,2.67,1.0,USD,Valid,1/5/2016,0.0,116.5642,,116.5349,114.9511,114.6676,,114.7849,Success,1.3778,1.5246,,1.0,6314015.0,US5801351017
216,SplitAndProportionalCashDividend,-0.7822,0.391,2.67,1.0,USD,Valid,1/6/2016,0.0,116.6033,,115.7527,116.5349,115.1759,,115.3617,Success,-0.6712,0.3389,,1.0,6543760.0,US5801351017
215,SplitAndProportionalCashDividend,-2.6787,-1.7402,2.67,1.0,USD,Valid,1/7/2016,0.0,115.3324,,113.074,115.7527,113.0056,,114.8142,Success,-2.3142,-1.5157,,1.0,7477876.0,US5801351017
214,SplitAndProportionalCashDividend,-0.176,-0.264,2.67,1.0,USD,Valid,1/8/2016,0.0,114.8435,,112.898,113.074,112.6829,,113.162,Success,-0.1557,-0.2333,,1.0,6103431.0,US5801351017
24,SplitAndProportionalCashDividend,1.26,0.5,0.0,1.0,USD,Valid,10/10/2016,0.0,114.99,,114.71,113.45,114.16,,114.21,Success,1.1106,0.4378,,1.0,3290302.0,US5801351017
23,SplitAndProportionalCashDividend,-1.03,-0.97,0.0,1.0,USD,Valid,10/11/2016,0.0,115.23,,113.68,114.71,113.56,,114.65,Success,-0.8979,-0.8461,,1.0,3943282.0,US5801351017
22,SplitAndProportionalCashDividend,1.03,1.11,0.0,1.0,USD,Valid,10/12/2016,0.0,115.23,,114.71,113.68,113.54,,113.6,Success,0.9061,0.9771,,1.0,3340166.0,US5801351017
21,SplitAndProportionalCashDividend,0.7,1.27,0.0,1.0,USD,Valid,10/13/2016,0.0,115.74,,115.41,114.71,114.07,,114.14,Success,0.6102,1.1127,,1.0,4464728.0,US5801351017
20,SplitAndProportionalCashDividend,-1.32,-0.81,0.0,1.0,USD,Valid,10/14/2016,0.0,115.11,,114.09,115.41,114.07,,114.9,Success,-1.1437,-0.705,,1.0,5312532.0,US5801351017
19,SplitAndProportionalCashDividend,-1.68,-1.5,0.0,1.0,USD,Valid,10/17/2016,0.0,114.395,,112.41,114.09,112.1,,113.91,Success,-1.4725,-1.3168,,1.0,5655748.0,US5801351017
18,SplitAndProportionalCashDividend,-1.16,-1.64,0.0,1.0,USD,Valid,10/18/2016,0.0,113.09,,111.25,112.41,111.23,,112.89,Success,-1.0319,-1.4527,,1.0,6198363.0,US5801351017
17,SplitAndProportionalCashDividend,0.01,-0.45,0.0,1.0,USD,Valid,10/19/2016,0.0,111.77,,111.26,111.25,111.12,,111.71,Success,0.009,-0.4028,,1.0,6433443.0,US5801351017
16,SplitAndProportionalCashDividend,-0.69,-0.73,0.0,1.0,USD,Valid,10/20/2016,0.0,111.3,,110.57,111.26,110.33,,111.3,Success,-0.6202,-0.6559,,1.0,7250742.0,US5801351017
15,SplitAndProportionalCashDividend,3.36,0.66,0.0,1.0,USD,Valid,10/21/2016,0.0,114.5,,113.93,110.57,112.75,,113.27,Success,3.0388,0.5827,,1.0,10108048.0,US5801351017
14,SplitAndProportionalCashDividend,-0.36,-0.68,0.0,1.0,USD,Valid,10/24/2016,0.0,114.5,,113.57,113.93,112.64,,114.25,Success,-0.316,-0.5952,,1.0,6173488.0,US5801351017
13,SplitAndProportionalCashDividend,-0.85,-0.78,0.0,1.0,USD,Valid,10/25/2016,0.0,113.54,,112.72,113.57,112.67,,113.5,Success,-0.7484,-0.6872,,1.0,4878955.0,US5801351017
12,SplitAndProportionalCashDividend,-0.61,-0.16,0.0,1.0,USD,Valid,10/26/2016,0.0,112.7,,112.11,112.72,111.4,,112.27,Success,-0.5412,-0.1425,,1.0,3763114.0,US5801351017
11,SplitAndProportionalCashDividend,-0.03,-0.09,0.0,1.0,USD,Valid,10/27/2016,0.0,112.49,,112.08,112.11,111.78,,112.17,Success,-0.0268,-0.0802,,1.0,2960726.0,US5801351017
10,SplitAndProportionalCashDividend,0.02,-0.16,0.0,1.0,USD,Valid,10/28/2016,0.0,112.35,,112.1,112.08,111.53,,112.26,Success,0.0178,-0.1425,,1.0,3304686.0,US5801351017
29,SplitAndProportionalCashDividend,-0.72,-0.37,0.0,1.0,USD,Valid,10/3/2016,0.0,115.15,,114.64,115.36,114.41,,115.01,Success,-0.6241,-0.3217,,1.0,3085770.0,US5801351017
9,SplitAndProportionalCashDividend,0.47,0.11,0.0,1.0,USD,Valid,10/31/2016,0.0,112.73,,112.57,112.1,111.79,,112.46,Success,0.4193,0.0978,,1.0,4181577.0,US5801351017
28,SplitAndProportionalCashDividend,-1.14,-1.49,0.0,1.0,USD,Valid,10/4/2016,0.0,115.51,,113.5,114.64,113.42,,114.99,Success,-0.9944,-1.2958,,1.0,4742913.0,US5801351017
27,SplitAndProportionalCashDividend,-0.09,-0.5,0.0,1.0,USD,Valid,10/5/2016,0.0,114.83,,113.41,113.5,113.38,,113.91,Success,-0.0793,-0.4389,,1.0,3720334.0,US5801351017
26,SplitAndProportionalCashDividend,0.51,0.67,0.0,1.0,USD,Valid,10/6/2016,0.0,114.22,,113.92,113.41,112.4,,113.25,Success,0.4497,0.5916,,1.0,3899954.0,US5801351017
25,SplitAndProportionalCashDividend,-0.47,-0.52,0.0,1.0,USD,Valid,10/7/2016,0.0,114.34,,113.45,113.92,113.22,,113.97,Success,-0.4126,-0.4563,,1.0,4153139.0,US5801351017
8,SplitAndProportionalCashDividend,-0.32,-0.4,0.0,1.0,USD,Valid,11/1/2016,0.0,112.7699,,112.25,112.57,111.95,,112.65,Success,-0.2843,-0.3551,,1.0,3935634.0,US5801351017
1,SplitAndProportionalCashDividend,-0.47,-0.52,0.0,1.0,USD,Valid,11/10/2016,0.0,115.04,,114.51,114.98,113.7834,,115.03,Success,-0.4088,-0.4521,,1.0,4437714.0,US5801351017
253,SplitAndProportionalCashDividend,0.6112,0.1747,3.56,1.0,USD,Valid,11/11/2015,0.0,111.0012,,110.4386,109.8274,110.1378,,110.2639,Success,0.5565,0.1584,,1.0,8396833.0,US5801351017
0,SplitAndProportionalCashDividend,-0.29,-0.45,0.0,1.0,USD,Valid,11/11/2016,0.0,114.96,,114.22,114.51,114.17,,114.67,Success,-0.2533,-0.3924,,1.0,4331192.0,US5801351017
252,SplitAndProportionalCashDividend,-1.6879,-1.3483,3.56,1.0,USD,Valid,11/12/2015,0.0,110.3318,,108.7507,110.4386,108.7022,,110.099,Success,-1.5284,-1.2246,,1.0,5893840.0,US5801351017
251,SplitAndProportionalCashDividend,-2.0759,-1.8237,3.56,1.0,USD,Valid,11/13/2015,0.0,108.9932,,106.6748,108.7507,106.6166,,108.4985,Success,-1.9089,-1.6809,,1.0,8602406.0,US5801351017
250,SplitAndProportionalCashDividend,1.0574,1.1738,3.56,1.0,USD,Valid,11/16/2015,0.0,107.7322,,107.7322,106.6748,106.3159,,106.5584,Success,0.9912,1.1016,,1.0,6731754.0,US5801351017
249,SplitAndProportionalCashDividend,-0.1164,-0.097,3.56,1.0,USD,Valid,11/17/2015,0.0,108.4694,,107.6158,107.7322,107.1501,,107.7128,Success,-0.108,-0.0901,,1.0,6027620.0,US5801351017
248,SplitAndProportionalCashDividend,1.5423,1.1931,3.56,1.0,USD,Valid,11/18/2015,0.0,109.2163,,109.1581,107.6158,107.5187,,107.965,Success,1.4332,1.1051,,1.0,5194490.0,US5801351017
247,SplitAndProportionalCashDividend,0.7469,0.7469,3.56,1.0,USD,Valid,11/19/2015,0.0,110.3027,,109.905,109.1581,108.935,,109.1581,Success,0.6842,0.6842,,1.0,5323499.0,US5801351017
7,SplitAndProportionalCashDividend,0.14,0.29,0.0,1.0,USD,Valid,11/2/2016,0.0,112.77,,112.39,112.25,111.82,,112.1,Success,0.1247,0.2587,,1.0,3512534.0,US5801351017
246,SplitAndProportionalCashDividend,0.5918,0.5336,3.56,1.0,USD,Valid,11/20/2015,0.0,110.749,,110.4968,109.905,109.7983,,109.9632,Success,0.5385,0.4853,,1.0,6659387.0,US5801351017
245,SplitAndProportionalCashDividend,0.5432,0.4462,3.56,1.0,USD,Valid,11/23/2015,0.0,111.4571,,111.04,110.4968,110.4968,,110.5938,Success,0.4916,0.4035,,1.0,4968405.0,US5801351017
244,SplitAndProportionalCashDividend,-0.1843,0.3686,3.56,1.0,USD,Valid,11/24/2015,0.0,111.1273,,110.8557,111.04,109.9632,,110.4871,Success,-0.166,0.3336,,1.0,6047679.0,US5801351017
243,SplitAndProportionalCashDividend,0.1164,0.1261,3.56,1.0,USD,Valid,11/25/2015,0.0,111.4765,,110.9721,110.8557,110.5356,,110.846,Success,0.105,0.1138,,1.0,7477153.0,US5801351017
242,SplitAndProportionalCashDividend,0.7039,0.5084,2.67,1.0,USD,Valid,11/27/2015,0.0,111.8324,,111.676,110.9721,110.9916,,111.1676,Success,0.6343,0.4573,,1.0,2763685.0,US5801351017
6,SplitAndProportionalCashDividend,-0.67,-1.02,0.0,1.0,USD,Valid,11/3/2016,0.0,112.85,,111.72,112.39,111.52,,112.74,Success,-0.5961,-0.9047,,1.0,3890687.0,US5801351017
241,SplitAndProportionalCashDividend,-0.0685,-0.2151,2.67,1.0,USD,Valid,11/30/2015,0.0,111.9302,,111.6075,111.676,111.021,,111.8226,Success,-0.0613,-0.1924,,1.0,7872034.0,US5801351017
5,SplitAndProportionalCashDividend,-0.68,-0.95,0.0,1.0,USD,Valid,11/4/2016,0.0,112.0,,111.04,111.72,110.83,,111.99,Success,-0.6087,-0.8483,,1.0,3457385.0,US5801351017
4,SplitAndProportionalCashDividend,1.78,0.82,0.0,1.0,USD,Valid,11/7/2016,0.0,113.28,,112.82,111.04,111.88,,112.0,Success,1.603,0.7321,,1.0,3842380.0,US5801351017
3,SplitAndProportionalCashDividend,1.29,1.1,0.0,1.0,USD,Valid,11/8/2016,0.0,114.25,,114.11,112.82,113.0,,113.01,Success,1.1434,0.9734,,1.0,3300157.0,US5801351017
2,SplitAndProportionalCashDividend,0.87,2.89,0.0,1.0,USD,Valid,11/9/2016,0.0,115.42,,114.98,114.11,111.8,,112.09,Success,0.7624,2.5783,,1.0,5099493.0,US5801351017
240,SplitAndProportionalCashDividend,0.2836,-0.0684,2.67,1.0,USD,Valid,12/1/2015,0.0,112.3603,,111.8911,111.6075,111.2458,,111.9595,Success,0.2541,-0.0611,,1.0,5321941.0,US5801351017
233,SplitAndProportionalCashDividend,0.6062,0.5768,2.67,1.0,USD,Valid,12/10/2015,0.0,114.8826,,114.5796,113.9734,113.6019,,114.0028,Success,0.5319,0.506,,1.0,5299897.0,US5801351017
232,SplitAndProportionalCashDividend,-1.095,0.2151,2.67,1.0,USD,Valid,12/11/2015,0.0,114.0028,,113.4846,114.5796,113.0349,,113.2695,Success,-0.9557,0.1899,,1.0,5736380.0,US5801351017
231,SplitAndProportionalCashDividend,0.176,0.088,2.67,1.0,USD,Valid,12/14/2015,0.0,114.4525,,113.6606,113.4846,112.0866,,113.5726,Success,0.1551,0.0775,,1.0,7660702.0,US5801351017
230,SplitAndProportionalCashDividend,0.655,-0.5573,2.67,1.0,USD,Valid,12/15/2015,0.0,115.5963,,114.3156,113.6606,114.2276,,114.8729,Success,0.5763,-0.4851,,1.0,6118270.0,US5801351017
229,SplitAndProportionalCashDividend,0.8897,0.3422,2.67,1.0,USD,Valid,12/16/2015,0.0,116.0949,,115.2053,114.3156,113.8854,,114.8631,Success,0.7783,0.2979,,1.0,6306287.0,US5801351017
228,SplitAndProportionalCashDividend,-0.3324,-0.8212,2.67,1.0,USD,Valid,12/17/2015,0.0,116.2416,,114.8729,115.2053,114.8631,,115.6941,Success,-0.2885,-0.7098,,1.0,5275921.0,US5801351017
227,SplitAndProportionalCashDividend,-0.8213,-0.0783,2.67,1.0,USD,Valid,12/18/2015,0.0,114.6578,,114.0516,114.8729,113.2989,,114.1299,Success,-0.715,-0.0686,,1.0,11238875.0,US5801351017
239,SplitAndProportionalCashDividend,-0.7137,-0.3715,2.67,1.0,USD,Valid,12/2/2015,0.0,111.7151,,111.1774,111.8911,110.9134,,111.5489,Success,-0.6379,-0.333,,1.0,5692204.0,US5801351017
226,SplitAndProportionalCashDividend,1.007,0.7137,2.67,1.0,USD,Valid,12/21/2015,0.0,115.1075,,115.0586,114.0516,114.0028,,114.3449,Success,0.8829,0.6242,,1.0,3344606.0,US5801351017
225,SplitAndProportionalCashDividend,0.0293,-0.2347,2.67,1.0,USD,Valid,12/22/2015,0.0,115.4008,,115.0879,115.0586,114.0321,,115.3226,Success,0.0255,-0.2035,,1.0,4091991.0,US5801351017
224,SplitAndProportionalCashDividend,1.0559,0.7626,2.67,1.0,USD,Valid,12/23/2015,0.0,116.1927,,116.1438,115.0879,115.1173,,115.3812,Success,0.9175,0.6609,,1.0,3641874.0,US5801351017
223,SplitAndProportionalCashDividend,-0.2249,-0.176,2.67,1.0,USD,Valid,12/24/2015,0.0,116.3295,,115.9189,116.1438,115.8505,,116.0949,Success,-0.1936,-0.1516,,1.0,1659340.0,US5801351017
222,SplitAndProportionalCashDividend,0.176,0.6355,2.67,1.0,USD,Valid,12/28/2015,0.0,116.2416,,116.0949,115.9189,115.4106,,115.4594,Success,0.1518,0.5504,,1.0,2777327.0,US5801351017
221,SplitAndProportionalCashDividend,1.2905,1.0461,2.67,1.0,USD,Valid,12/29/2015,0.0,117.5418,,117.3854,116.0949,116.1634,,116.3393,Success,1.1116,0.8992,,1.0,3213942.0,US5801351017
238,SplitAndProportionalCashDividend,-0.3226,-0.215,2.67,1.0,USD,Valid,12/3/2015,0.0,111.8813,,110.8548,111.1774,110.3855,,111.0698,Success,-0.2902,-0.1936,,1.0,6558595.0,US5801351017
220,SplitAndProportionalCashDividend,-0.6257,-0.2053,2.67,1.0,USD,Valid,12/30/2015,0.0,117.3072,,116.7597,117.3854,116.5593,,116.965,Success,-0.533,-0.1755,,1.0,2400802.0,US5801351017
219,SplitAndProportionalCashDividend,-1.2611,-0.6647,2.67,1.0,USD,Valid,12/31/2015,0.0,116.5104,,115.4986,116.7597,115.303,,116.1633,Success,-1.0801,-0.5722,,1.0,3723186.0,US5801351017
237,SplitAndProportionalCashDividend,2.7471,2.3952,2.67,1.0,USD,Valid,12/4/2015,0.0,113.7877,,113.6019,110.8548,110.8841,,111.2067,Success,2.4781,2.1538,,1.0,7778164.0,US5801351017
236,SplitAndProportionalCashDividend,0.2151,0.5964,2.67,1.0,USD,Valid,12/7/2015,0.0,113.905,,113.817,113.6019,113.162,,113.2206,Success,0.1893,0.5268,,1.0,4810666.0,US5801351017
235,SplitAndProportionalCashDividend,0.1076,0.5671,2.67,1.0,USD,Valid,12/8/2015,0.0,114.2472,,113.9246,113.817,112.6829,,113.3575,Success,0.0945,0.5003,,1.0,4814227.0,US5801351017
234,SplitAndProportionalCashDividend,0.0488,0.3617,2.67,1.0,USD,Valid,12/9/2015,0.0,114.6773,,113.9734,113.9246,113.3086,,113.6117,Success,0.0428,0.3184,,1.0,7604711.0,US5801351017
199,SplitAndProportionalCashDividend,0.8114,1.4958,2.67,1.0,USD,Valid,2/1/2016,0.0,122.039,,121.8239,121.0125,120.2694,,120.3281,Success,0.6705,1.2431,,1.0,6189906.0,US5801351017
192,SplitAndProportionalCashDividend,0.5182,-0.4692,2.67,1.0,USD,Valid,2/10/2016,0.0,115.8798,,114.912,114.3938,114.6382,,115.3812,Success,0.453,-0.4067,,1.0,5726298.0,US5801351017
191,SplitAndProportionalCashDividend,-0.7919,0.9679,2.67,1.0,USD,Valid,2/11/2016,0.0,114.8729,,114.1201,114.912,113.1033,,113.1522,Success,-0.6891,0.8554,,1.0,7568647.0,US5801351017
190,SplitAndProportionalCashDividend,1.1731,1.1829,2.67,1.0,USD,Valid,2/12/2016,0.0,115.6843,,115.2932,114.1201,113.5042,,114.1103,Success,1.028,1.0366,,1.0,8552812.0,US5801351017
189,SplitAndProportionalCashDividend,1.2221,0.743,2.67,1.0,USD,Valid,2/16/2016,0.0,116.5153,,116.5153,115.2932,114.9706,,115.7723,Success,1.06,0.6418,,1.0,10835814.0,US5801351017
188,SplitAndProportionalCashDividend,-0.5279,-0.5279,2.67,1.0,USD,Valid,2/17/2016,0.0,116.7304,,115.9874,116.5153,114.1103,,116.5153,Success,-0.4531,-0.4531,,1.0,12728952.0,US5801351017
187,SplitAndProportionalCashDividend,-1.4372,-1.6034,2.67,1.0,USD,Valid,2/18/2016,0.0,116.789,,114.5502,115.9874,114.3156,,116.1536,Success,-1.2391,-1.3804,,1.0,9707053.0,US5801351017
186,SplitAndProportionalCashDividend,-0.6256,-0.4594,2.67,1.0,USD,Valid,2/19/2016,0.0,114.7262,,113.9246,114.5502,113.2206,,114.384,Success,-0.5461,-0.4016,,1.0,10793653.0,US5801351017
198,SplitAndProportionalCashDividend,-0.6453,-0.0978,2.67,1.0,USD,Valid,2/2/2016,0.0,121.5599,,121.1786,121.8239,120.3477,,121.2764,Success,-0.5297,-0.0806,,1.0,7652982.0,US5801351017
185,SplitAndProportionalCashDividend,1.1145,0.3324,2.67,1.0,USD,Valid,2/22/2016,0.0,115.5181,,115.0391,113.9246,114.2569,,114.7067,Success,0.9783,0.2898,,1.0,6223270.0,US5801351017
184,SplitAndProportionalCashDividend,-0.7528,-0.4399,2.67,1.0,USD,Valid,2/23/2016,0.0,115.5083,,114.2863,115.0391,114.2374,,114.7262,Success,-0.6544,-0.3834,,1.0,5276672.0,US5801351017
183,SplitAndProportionalCashDividend,0.1564,0.7235,2.67,1.0,USD,Valid,2/24/2016,0.0,114.7067,,114.4427,114.2863,113.2109,,113.7192,Success,0.1368,0.6362,,1.0,5349845.0,US5801351017
